BANCO PIANO S.A.;GRANADEROS A CABALLO 4850;JOSÉ C. PAZ;B1665GOB;2320;425577;425577;SI;-34.52189985;-58.75037363;BUENOS AIRES;Sucursal;0
BANCO SANTANDER RIO S.A.;P WHELAN 142 PB DPTO: 1;GENERAL RODRIGUEZ;B1748FXD;237;4840072 int 1002;4840072;SI;-34.60749;-58.95253;BUENOS AIRES;Sucursal;0
BANCO SANTANDER RIO S.A.;P WHELAN 142 PB DPTO: 1;GENERAL RODRIGUEZ;B1748FXD;;;;NO;-34.607491;-58.952531;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;AV. SAN MARTIN 205;GENERAL RODRIGUEZ;B1749DVC;;;;NO;-34.607265;-58.950557;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;AV. SAN MARTIN 205;GENERAL RODRIGUEZ;B1749DVC;237;4840318 int 17137;4841681;SI;-34.607265;-58.950557;BUENOS AIRES;Sucursal;0
BANCO BBVA ARGENTINA S.A.;HIPOLITO YRIGOYEN 921;GENERAL PACHECO;B1617FRJ;11;43416472;;SI;-34.460571;-58.634895;BUENOS AIRES;Sucursal;0
BANCO BBVA ARGENTINA S.A.;AV. SAN MARTIN 98;GENERAL RODRIGUEZ;B1748GAN;;;;NO;-34.608173;-58.951569;BUENOS AIRES;ATM;1
BANCO BBVA ARGENTINA S.A.;AV. SAN MARTIN 98;GENERAL RODRIGUEZ;B1748GAN;237;4842595;;SI;-34.608173;-58.951569;BUENOS AIRES;Sucursal;0
BANCO DE LA NACION ARGENTINA;CARLOS PELLEGRINI 942;GENERAL RODRIGUEZ;B1748ADT;;;;NO;-34.608366;-58.950853;BUENOS AIRES;ATM;1
BANCO DE LA NACION ARGENTINA;CARLOS PELLEGRINI 942;GENERAL RODRIGUEZ;B1748ADT;237;4852776;4852776;SI;-34.608366;-58.950853;BUENOS AIRES;Sucursal;0
BANCO DE LA NACION ARGENTINA;CARLOS PELLEGRINI 942;GENERAL RODRIGUEZ;B1748ADT;;;;NO;-34.60837;-58.950853;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;RIVADAVIA 202;MOQUEHUA;B6625AID;2346;491050 int 36402100;;NO;-35.091607;-59.772744;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;ROQUE FALABELLA Y RIVADAVIA;MOQUEHUA;B6625AID;2346;491050 int 69821;491202;SI;-35.091673;-59.772757;BUENOS AIRES;Sucursal;0
BANCO SANTANDER RIO S.A.;AV HIPOLITO YRIGOYEN 797 PB DPTO: 1;GENERAL PACHECO;B1617FRH;;;;NO;-34.459629;-58.633254;BUENOS AIRES;ATM;1
BANCO SANTANDER RIO S.A.;AV HIPOLITO YRIGOYEN 797 PB DPTO: 1;GENERAL PACHECO;B1617FRH;11;41103600 int 1002;41103600;SI;-34.459629;-58.633254;BUENOS AIRES;Sucursal;0
BANCO DE GALICIA Y BUENOS AIRES S.A.U.;BERNARDO DE IRIGOYEN 1326;GENERAL RODRIGUEZ;B1748AAT;;;;NO;-34.610205;-58.947073;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;HIPOLITO YRIGOYEN 714;GENERAL PACHECO;B1617FRU;;;;NO;-34.458962;-58.63219;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;HIPOLITO YRIGOYEN 714;GENERAL PACHECO;B1617FRU;11;47401798 int 11508;47406491;SI;-34.458962;-58.63219;BUENOS AIRES;Sucursal;0
BANCO SUPERVIELLE S.A.;CNEL. EMETERIO DE ESCALADA S/N Y AV. DERQUI;CUARTEL V;B6000XAN;;;;NO;-34.557673;-58.854423;BUENOS AIRES;ATM;1
BANCO SUPERVIELLE S.A.;SOLDADO BAIGORRIA 1482;GRAND BOURG;B1615CYB;2320;410600;;NO;-34.4848;-58.7239;BUENOS AIRES;ATM;1
BANCO SUPERVIELLE S.A.;SOLDADO BAIGORRIA 1482;GRAND BOURG;B1615CYB;2320;410600;;SI;-34.4848;-58.7239;BUENOS AIRES;Sucursal;0
BANCO DE LA PROVINCIA DE BUENOS AIRES;AV. BELGRANO 61;DUDIGNAC;B6505AGP;;;;NO;-35.651399;-60.709347;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;AV. BELGRANO 61;DUDIGNAC;B6505AGP;2317;492222 int 69834;492222;SI;-35.651399;-60.709347;BUENOS AIRES;Sucursal;0
BANCO DE LA PROVINCIA DE BUENOS AIRES;EL PLUMERILLO 1423;GRAND BOURG;B1615DDE;;;;NO;-34.487397;-58.726796;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;EL PLUMERILLO 1423;GRAND BOURG;B1615DDE;2320;485887 int 15144;485888;SI;-34.487397;-58.726796;BUENOS AIRES;Sucursal;0
HSBC BANK ARGENTINA S.A.;JUJUY 1197;BELLA VISTA;B1663GHB;11;44515317;;NO;-34.456771;-58.672732;BUENOS AIRES;ATM;1
BANCO DE LA NACION ARGENTINA;EL CALLAO 1330;GRAND BOURG;B1615DDB;;;;NO;-34.487842;-58.725347;BUENOS AIRES;ATM;1
BANCO DE LA NACION ARGENTINA;EL CALLAO 1330;GRAND BOURG;B1615DDB;2320;488205;488204;SI;-34.487842;-58.725347;BUENOS AIRES;Sucursal;0
BANCO CREDICOOP COOPERATIVO LIMITADO;EL CALLAO 1331;GRAND BOURG;B1615DDB;;;;NO;-34.487913;-58.72546;BUENOS AIRES;ATM;1
INDUSTRIAL AND COMMERCIAL BANK OF CHINA;RUTA 8 KM 36,5;GRAND BOURG;B1615FTN;;;;NO;-34.503727;-58.741294;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;RUTA PROVINCIAL NRO 25 Y RUTA PROVINCIAL NRO 24;CUARTEL V;B1744HKB;237;4621413 int 15126;4626386;NO;-34.567079;-58.848609;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;AVENIDA CROACIA 33 Y EX-2020-16022 - RECTIFICACIÓN DENOMINACIÓN;JOSÉ C. PAZ;B1666KCA;2320;422533;;NO;-34.53013;-58.779565;BUENOS AIRES;ATM;1
BANCO DEL CHUBUT S.A.;AV. ISLAS MALVINAS DPTO: LOCAL Y 2 DE ABRIL;LAGO PUELO;U9211AAA;;;;NO;-42.060686;-71.598249;CHUBUT;ATM;1
BANCO DEL CHUBUT S.A.;AV. ISLAS MALVINAS 0 DPTO: LOCAL Y 2 DE ABRIL;LAGO PUELO;U9211AAA;;;;NO;-42.060686;-71.598249;CHUBUT;ATM;1
BANCO DEL CHUBUT S.A.;AV. ISLAS MALVINAS DPTO: LOCAL Y 2 DE ABRIL;LAGO PUELO;U9211AAA;2944;499140;499491;SI;-42.060686;-71.598249;CHUBUT;Sucursal;0
BANCO DE LA PROVINCIA DE BUENOS AIRES;AV. ARREGUI;JOSE C. PAZ;B1832BSF;2320;422533;;NO;-34.517511;-58.752577;BUENOS AIRES;ATM;1
BANCO MACRO S.A.;SANTA MARIA DE LAS CONCHAS 2089 PB;TIGRE;B1624BPB;;;;NO;-34.422728;-58.591161;BUENOS AIRES;ATM;1
HSBC BANK ARGENTINA S.A.;HIPOLITO IRIGOYEN 1826 PISO: 1;DEL VISO;B1613HRS;2320;428689;;NO;-34.523282;-58.761978;BUENOS AIRES;ATM;1
BANCO SANTANDER RIO S.A.;AV RICARDO BALBIN 4298 PB DPTO: 1;SAN MIGUEL;B1663NCX;;;;NO;-34.56501157;-58.73883042;BUENOS AIRES;ATM;1
BANCO SANTANDER RIO S.A.;AV. RICARDO BALBIN 4298 PB DPTO: 1;SAN MIGUEL;B1663NFQ;11;43411000 int 1002;43411000;NO;-34.56501157;-58.73883042;BUENOS AIRES;Sucursal;0
BANCO DE LA PROVINCIA DE BUENOS AIRES;BARTOLOME MITRE 2;TIGRE;B1648DTB;;;;NO;-34.416681;-58.579015;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;HIPOLITO YRIGOYEN 1826;JOSÉ C. PAZ;B1665ABS;;;;NO;-34.51955;-58.753146;BUENOS AIRES;ATM;1
BANCO DE GALICIA Y BUENOS AIRES S.A.U.;H. YRIGOYEN 1826 PB;JOSE C. PAZ;B1665ABS;;;;NO;-34.519575;-58.753124;BUENOS AIRES;ATM;1
BANCO DE GALICIA Y BUENOS AIRES S.A.U.;HIPOLITO YRIGOYEN 1826 PB;JOSE C. PAZ;B1665ABS;;;;NO;-34.519575;-58.753124;BUENOS AIRES;ATM;1
BANCO CREDICOOP COOPERATIVO LIMITADO;HIPOLITO IRIGOYEN 1826;JOSÉ C. PAZ;B1666AAB;;;;NO;-34.519575;-58.753123;BUENOS AIRES;ATM;1
BANCO DE LA CIUDAD DE BUENOS AIRES;AV. PTE. PERON 900 PB;SAN MIGUEL;C1038AAR;11;46648152;;NO;-34.54745353;-58.70418209;BUENOS AIRES;ATM;1
BANCO DE LA CIUDAD DE BUENOS AIRES;AV. PTE. PERON 900 PB;SAN MIGUEL;C1038AAR;11;43298600;;NO;-34.54745353;-58.70418209;BUENOS AIRES;ATM;1
BANCO DE LA CIUDAD DE BUENOS AIRES;AV. PTE. PERON 900 PB;SAN MIGUEL;C1038AAR;11;46648152;;SI;-34.54745353;-58.70418209;BUENOS AIRES;Sucursal;0
BANCO DE LA NACION ARGENTINA;AV. SAN MARTIN;RIVERA;B6441AHB;;;;NO;-37.16021;-63.24619;BUENOS AIRES;ATM;1
BANCO DE LA NACION ARGENTINA;AV. SAN MARTIN;RIVERA;B6441AHB;2935;432050;432053;SI;-37.16021;-63.24619;BUENOS AIRES;Sucursal;0
BANCO ITAU ARGENTINA S.A.;HIPOLITO YRIGOYEN 625 DPTO: OFICINA;GENERAL PACHECO;B1617FRG;11;47402582;47402582;NO;-34.458228;-58.6311769;BUENOS AIRES;ATM;1
BANCO ITAU ARGENTINA S.A.;HIPOLITO YRIGOYEN 625 DPTO: OFICINA;GENERAL PACHECO;B1617FRG;11;47402582;47402582;SI;-34.458228;-58.6311769;BUENOS AIRES;Sucursal;0
BANCO DE LA NACION ARGENTINA;AV. DE LOS CONSTITUYENTES 553;GENERAL PACHECO;B1617AAF;;;;NO;-34.45482;-58.640515;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;TUCUMAN 1 Y AV. SAN MARTIN;RIVERA;B6441ASA;;;;NO;-37.160018;-63.244593;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;TUCUMAN 1 Y AV. SAN MARTIN;RIVERA;B6441ASA;2935;432101 int 64816;432101;SI;-37.160018;-63.244593;BUENOS AIRES;Sucursal;0
BANCO SANTANDER RIO S.A.;AV. DEL SESQUICENTENARIO , RUTA 197;ALMIRANTE BROWN;B1846AXB;;;;NO;-34.492839;-58.703701;BUENOS AIRES;ATM;1
BANCO SUPERVIELLE S.A.;RUTA 197 197;INGENIERO PABLO NOGUÉS;B1616CMC;;;;NO;-34.496344;-58.708448;BUENOS AIRES;ATM;1
BANCO PIANO S.A.;ROQUE SAENZ PENA 5023;JOSÉ C. PAZ;B1665CMU;;;;NO;-34.522674;-58.752948;BUENOS AIRES;ATM;1
BANCO PIANO S.A.;ROQUE SAENZ PENA 5023;JOSÉ C. PAZ;B1665CMU;2320;442546;442546;SI;-34.522674;-58.752948;BUENOS AIRES;Sucursal;0
BANCO DE LA PROVINCIA DE BUENOS AIRES;AV. ALTUBE 1932;JOSÉ C. PAZ;B1665BKP;;;;NO;-34.522466;-58.752369;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;AV. ALTUBE 1932;JOSÉ C. PAZ;B1665BKP;2320;422407 int 15018;422407;SI;-34.522466;-58.752369;BUENOS AIRES;Sucursal;0
BANCO SUPERVIELLE S.A.;GASPAR CAMPOS 6405;JOSÉ C. PAZ;B1665GWO;2320;439785;;NO;-34.5241;-58.7551;BUENOS AIRES;ATM;1
BANCO SUPERVIELLE S.A.;GASPAR CAMPOS 6405;JOSÉ C. PAZ;B1665GWO;;;;NO;-34.5241;-58.7551;BUENOS AIRES;ATM;1
BANCO SUPERVIELLE S.A.;AV GASPAR CAMPOS 6405;ITUZAINGÓ SUR;B1665GWO;2320;439785;;SI;-34.5241;-58.7551;BUENOS AIRES;Sucursal;0
BANCO DE LA PROVINCIA DE BUENOS AIRES;AV. ALTUBE 1932;JOSÉ C. PAZ;B1665BKP;2320;422533 int 15018;422407;NO;-34.522485;-58.752269;BUENOS AIRES;ATM;1
BANCO DE LA NACION ARGENTINA;AV. JOSE ALTUBE 1761;JOSE C. PAZ;B1665BKA;;;;NO;-34.52162;-58.750306;BUENOS AIRES;ATM;1
BANCO DE LA NACION ARGENTINA;AV. JOSE ALTUBE 1761;JOSE C. PAZ;B1665BKA;;;;NO;-34.521621;-58.750306;BUENOS AIRES;ATM;1
HSBC BANK ARGENTINA S.A.;AV. MARQUEZ 990;VILLA BOSCH (EST. JUAN MARÍA BOSCH);B1650BTA;11;47536729;;NO;-34.345722;-58.593494;BUENOS AIRES;ATM;1
BANCO DE LA NACION ARGENTINA;AV. JOSE ALTUBE 1761;JOSE C. PAZ;B1665BKA;2320;423155;;SI;-34.521621;-58.750306;BUENOS AIRES;Sucursal;0
BANCO DE LA PROVINCIA DE BUENOS AIRES;DR. RENE FAVALORO 4750;JOSÉ C. PAZ;B1665KVW;2320;422407;;NO;-34.516552;-58.741355;BUENOS AIRES;ATM;1
BANCO DE LA NACION ARGENTINA;AV. CAZON 1600;TIGRE;B1648EXP;;;;NO;-34.42274;-58.580848;BUENOS AIRES;ATM;1
BANCO DE LA NACION ARGENTINA;AV. CAZON 1600;TIGRE;B1648EXP;;;;NO;-34.422741;-58.580848;BUENOS AIRES;ATM;1
BANCO DE LA NACION ARGENTINA;AV. CAZON 1600;TIGRE;B1648EXP;11;47490224;47490848;SI;-34.422741;-58.580848;BUENOS AIRES;Sucursal;0
BANCO MACRO S.A.;AV. CAZON 1381 PB;TIGRE;B1648EXA;;;;NO;-34.422741;-58.580848;BUENOS AIRES;ATM;1
BANCO MACRO S.A.;AV. CAZON 1381 PB;TIGRE;B1648EXA;11;45069556 int 0;45069556;SI;-34.422741;-58.580848;BUENOS AIRES;Sucursal;0
BANCO DE LA NACION ARGENTINA;AV. DE LOS CONSTITUYENTES 553;GENERAL PACHECO;B1617AAF;;;;NO;-34.454819;-58.640515;BUENOS AIRES;ATM;1
HSBC BANK ARGENTINA S.A.;JUSTA LIMA DE ATUCHA 29;ZARATE;B2800AQA;3487;440608;;NO;-34.095835;-59.902477;BUENOS AIRES;ATM;1
INDUSTRIAL AND COMMERCIAL BANK OF CHINA;AV CAZON 1555;TIGRE;B1648EXC;;;;NO;-34.423347;-58.580119;BUENOS AIRES;ATM;1
INDUSTRIAL AND COMMERCIAL BANK OF CHINA;AV CAZON 1555;TIGRE;B1648EXC;11;47317900;47317900;SI;-34.423347;-58.580119;BUENOS AIRES;Sucursal;0
BANCO DE GALICIA Y BUENOS AIRES S.A.U.;AV. CAZON 1554;TIGRE;B1648EXP;;;;NO;-34.423353;-58.580108;BUENOS AIRES;ATM;1
BANCO DE GALICIA Y BUENOS AIRES S.A.U.;AV. CAZON 1554;TIGRE;B1648EXP;11;45805651;45805651;SI;-34.423353;-58.580108;BUENOS AIRES;Sucursal;0
BANCO SANTANDER RIO S.A.;AV DE LOS LAGOS 6855 PB DPTO: LOC 12 13;TIGRE;B1670NGG;;;;NO;-34.451013;-58.626787;BUENOS AIRES;ATM;1
BANCO ITAU ARGENTINA S.A.;AVENIDA DEL SESQUICENTENARIO 4540;LOS POLVORINES;B1613DYV;;;;NO;-34.478616;-58.673614;BUENOS AIRES;ATM;1
BANCO COMAFI SOCIEDAD ANONIMA;AV. CAZON 1525/31 DPTO: LOCAL;TIGRE;B1648EXC;11;47310056 int 3611;47310056;NO;-34.423577;-58.579767;BUENOS AIRES;ATM;1
BANCO COMAFI SOCIEDAD ANONIMA;AV. CAZON 1525/31 PB DPTO: LOCAL;TIGRE;B1648EXC;11;47310056 int 3611;47310056;SI;-34.423577;-58.579767;BUENOS AIRES;Sucursal;0
BANCO DE LA PROVINCIA DE BUENOS AIRES;AV. CAZON 1514;TIGRE;B1648EXP;;;;NO;-34.423707;-58.579703;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;INTENDENTE DON JUAN DE LUMBRERAS (RUTA PROVINCIAL 24( 1800;GENERAL RODRIGUEZ;B1749ASA;;;;NO;-34.618645;-58.909924;BUENOS AIRES;ATM;1
BANCO DE GALICIA Y BUENOS AIRES S.A.U.;LOS EUCALIPTUS 1200 Y LOS SAUCES;TIGRE;B1648DRA;;;;NO;-34.419902;-58.57149;BUENOS AIRES;ATM;1
BANCO DE GALICIA Y BUENOS AIRES S.A.U.;SARMIENTO 160 PB;TIGRE;B1648APD;;;;NO;-34.41971167;-58.57305256;BUENOS AIRES;ATM;1
BANCO HIPOTECARIO S.A.;AV. CAZON 1383;TIGRE;B1648EXA;;;;NO;-34.424561;-58.578337;BUENOS AIRES;ATM;1
BANCO HIPOTECARIO S.A.;AV. CAZON 1383;TIGRE;B1648EXA;11;47497497;;SI;-34.424561;-58.578337;BUENOS AIRES;Sucursal;0
BANCO BBVA ARGENTINA S.A.;AV. CAZON 1374;TIGRE;B1648EXN;;;;NO;-34.424622;-58.578224;BUENOS AIRES;ATM;1
BANCO BBVA ARGENTINA S.A.;AV. CAZON 1374;TIGRE;B1648EXN;11;43480144;;SI;-34.424622;-58.578224;BUENOS AIRES;Sucursal;0
INDUSTRIAL AND COMMERCIAL BANK OF CHINA;RUTA PANAMERICANA ACCESO NORTE KM 29 Y RUTA 197;EL TALAR;B1621MVA;;;;NO;-34.475058;-58.662765;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;AV. CAZON 1279;TIGRE;B1648EWM;;;;NO;-34.425078;-58.577073;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;AV. CAZON 1279;TIGRE;B1648EWM;11;47490033 int 15138;47496170;SI;-34.425078;-58.577073;BUENOS AIRES;Sucursal;0
BANCO CREDICOOP COOPERATIVO LIMITADO;HIPOLITO YRIGOYEN 2367;EL TALAR;B1618AWI;;;;NO;-34.472521;-58.657234;BUENOS AIRES;ATM;1
BANCO CREDICOOP COOPERATIVO LIMITADO;HIPOLITO YRIGOYEN 2367;EL TALAR;B1618AWI;11;47369564;47369564;NO;-34.472521;-58.657234;BUENOS AIRES;ATM;1
BANCO CREDICOOP COOPERATIVO LIMITADO;HIPOLITO YRIGOYEN 2367;EL TALAR;B1618AWI;11;47369564;47369564;SI;-34.472521;-58.657234;BUENOS AIRES;Sucursal;0
BANCO CREDICOOP COOPERATIVO LIMITADO;RUTA 197 Y HIPOLITO YRIGOYEN;EL TALAR;B1618AWG;;;;NO;-34.472296;-58.656521;BUENOS AIRES;ATM;1
BANCO DE GALICIA Y BUENOS AIRES S.A.U.;HIPOLITO YRIGOYEN - RUTA 197 2420;EL TALAR;B1618AWW;;;;NO;-34.455078;-58.626526;BUENOS AIRES;ATM;1
BANCO DE GALICIA Y BUENOS AIRES S.A.U.;HIPOLITO YRIGOYEN - RUTA 197 2420;EL TALAR;B1618AWW;11;63290000;;SI;-34.455078;-58.626526;BUENOS AIRES;Sucursal;0
BANCO DE LA NACION ARGENTINA;AV. DE LOS CONSTITUYENTES 553;GENERAL PACHECO;B1617AAF;11;47261868;47261869;SI;-34.454819;-58.640515;BUENOS AIRES;Sucursal;0
BANCO SANTANDER RIO S.A.;AV HENRY FORD 0 PB DPTO: 1 Y DELCASSE;GENERAL PACHECO;B1617GTA;;;;NO;-34.448149;-58.690209;BUENOS AIRES;ATM;1
BANCO DE LA CIUDAD DE BUENOS AIRES;AV. DANIEL CAZON 1202 PB;TIGRE;B1648EWZ;11;45879954;;NO;-34.426134;-58.576355;BUENOS AIRES;ATM;1
BANCO DE LA CIUDAD DE BUENOS AIRES;AV. DANIEL CAZON 1202 PB;TIGRE;B1648EWZ;11;45879954;;SI;-34.426134;-58.576355;BUENOS AIRES;Sucursal;0
BANCO SANTANDER RIO S.A.;AV HENRY FORD S/N PB DPTO: 1 Y DELCASE;GENERAL PACHECO;B1617GTA;11;43411000 int 1002;4341000;NO;-34.448149;-58.690209;BUENOS AIRES;ATM;1
BANCO SANTANDER RIO S.A.;AV HENRY FORD 1134 PB DPTO: 1;GENERAL PACHECO;B1617GTA;;;;NO;-34.447901;-58.691111;BUENOS AIRES;ATM;1
BANCO SANTANDER RIO S.A.;AV HENRY FORD 1134 PB DPTO: 1;GENERAL PACHECO;B1617GTA;;;;NO;-34.447866;-58.692183;BUENOS AIRES;ATM;1
VOLKSWAGEN FINANCIAL SERVICES COMPAÑIA F;HENRY FORD Y DELCASSE;GENERAL PACHECO;B1610BKK;11;56509682 int 9682;;NO;-34.44767;-58.6903;BUENOS AIRES;Sucursal;0
BANCO SANTANDER RIO S.A.;AV HENRY FORD PB DPTO: 1 Y FOURNIER;GENERAL PACHECO;B1610BKZ;;;;NO;-34.447621;-58.697311;BUENOS AIRES;ATM;1
BANCO SANTANDER RIO S.A.;AV HENRY FORD S/N PB DPTO: 1 Y FOURNIER;GENERAL PACHECO;B1610BKZ;;;;NO;-34.447621;-58.697311;BUENOS AIRES;ATM;1
BANCO SANTANDER RIO S.A.;AV HENRY FORD S/N PB DPTO: 1 Y FOURNIER;GENERAL PACHECO;B1610BKZ;11;40067200 int 1002;40067200;SI;-34.44762;-58.69731;BUENOS AIRES;Sucursal;0
BANCO SUPERVIELLE S.A.;AV. PRESIDENTE PERON 4276;LOS POLVORINES;B1615CYB;;;;NO;-34.497978;-58.6984;BUENOS AIRES;ATM;1
BANCO SANTANDER RIO S.A.;AV CAZON 1175/99 PB DPTO: 1;TIGRE;B1648EWL;;;;NO;-34.426252;-58.576249;BUENOS AIRES;ATM;1
BANCO SANTANDER RIO S.A.;AV CAZON 1175/99 PB DPTO: 1;TIGRE;B1648EWL;11;41186200 int 1002;41186200;SI;-34.426252;-58.576249;BUENOS AIRES;Sucursal;0
BANCO SUPERVIELLE S.A.;AV CAZON 1092;TIGRE;B1648EWX;;;;NO;-34.4269;-58.5754;BUENOS AIRES;ATM;1
BANCO SUPERVIELLE S.A.;AV CAZON 1092;TIGRE;B1648EWX;11;55552500;;NO;-34.4269;-58.5754;BUENOS AIRES;ATM;1
BANCO SUPERVIELLE S.A.;AVDA CARZON 1092;TIGRE;B1648EWX;11;55552500;;SI;-34.4269;-58.5754;BUENOS AIRES;Sucursal;0
INDUSTRIAL AND COMMERCIAL BANK OF CHINA;MARCOS SASTRE 1014;EL TALAR;B1618EXV;;;;NO;-34.47872;-58.662422;BUENOS AIRES;ATM;1
INDUSTRIAL AND COMMERCIAL BANK OF CHINA;AV HENRY FORD Y RUTA 9;GENERAL PACHECO;B1617GTA;;;;NO;-34.447512;-58.698857;BUENOS AIRES;ATM;1
HSBC BANK ARGENTINA S.A.;COLECTORA OESTE KM 31;GENERAL PACHECO;B1617CEG;11;47268419;;NO;-34.447469;-58.668322;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;25 DE MAYO 2631;LOS POLVORINES;B1613FNL;;;;NO;-34.500237;-58.695077;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;25 DE MAYO 2631;LOS POLVORINES;B1613FNL;11;46600221 int 11544;46602184;SI;-34.500237;-58.695077;BUENOS AIRES;Sucursal;0
BANCO DE LA PROVINCIA DE BUENOS AIRES;25 DE MAYO 2631;LOS POLVORINES;B1613FNL;11;46600221 int 11544;;NO;-34.500391;-58.694886;BUENOS AIRES;ATM;1
INDUSTRIAL AND COMMERCIAL BANK OF CHINA;AV MAIPU 502 Y AGUSTIN ALVAREZ;VICENTE LÓPEZ;B1638ABE;;;;NO;-34.533617;-58.478472;BUENOS AIRES;ATM;1
INDUSTRIAL AND COMMERCIAL BANK OF CHINA;AV MAIPU 502 Y AGUSTIN ALVAREZ;VICENTE LÓPEZ;B1638ABE;11;48372500;48372500;SI;-34.533617;-58.478472;BUENOS AIRES;Sucursal;0
BANCO DE LA PROVINCIA DE BUENOS AIRES;ALMAFUERTE 3901;FRANCISCO ÁLVAREZ;B1746OHS;;;;NO;-34.601984;-58.861819;BUENOS AIRES;ATM;1
BANCO DE LA NACION ARGENTINA;RUTA 24 KM 23500;LUJAN;B6700APF;;;;NO;-34.720955;-59.061498;BUENOS AIRES;ATM;1
BANCO SANTANDER RIO S.A.;BARTOLOME MITRE 363 PB DPTO: 1;ROJAS;B2705CIG;;;;NO;-34.463537;-58.622651;BUENOS AIRES;ATM;1
BANCO SANTANDER RIO S.A.;BARTOLOME MITRE 363 PB DPTO: 1;ROJAS;B2705CIG;2475;462306 int 1002;462306;SI;-34.463537;-58.62265;BUENOS AIRES;Sucursal;0
BANCO PATAGONIA S.A.;AV. CAZON 307;TIGRE;B1648EWD;;;;NO;-34.43211059;-58.56882352;BUENOS AIRES;ATM;1
BANCO PATAGONIA S.A.;AV. CAZON 307;TIGRE;B1648EWD;11;47490495;;SI;-34.43211059;-58.56882352;BUENOS AIRES;Sucursal;0
BANCO INDUSTRIAL S.A.;CAZON 253;TIGRE;B1648EWC;11;40050248;209;NO;-34.432875;-58.5683;BUENOS AIRES;Sucursal;0
BANCO INDUSTRIAL S.A.;CAZON 253;TIGRE;B1648EWC;11;40050248;209;NO;-34.432875;-58.568294;BUENOS AIRES;ATM;1
BANCO SUPERVIELLE S.A.;J D PERON 2681;MALVINAS ARGENTINAS;B1613IVA;11;4531100;;SI;-34.5038;-58.6884;BUENOS AIRES;Sucursal;0
BANCO SUPERVIELLE S.A.;J.D. PERON 2681;LOS POLVORINES;B1613IVA;11;46600493;;NO;-34.503835;-58.688443;BUENOS AIRES;ATM;1
BANCO SUPERVIELLE S.A.;J D PERON 2681;MALVINAS ARGENTINAS;B1613IVA;11;46600493;;NO;-34.503835;-58.688443;BUENOS AIRES;ATM;1
BANCO SUPERVIELLE S.A.;JUAN D. PERON 2681;MALVINAS ARGENTINAS;B1613IVA;;;;NO;-34.503835;-58.688443;BUENOS AIRES;ATM;1
BANCO SUPERVIELLE S.A.;JUAN D PERON 2681;MALVINAS ARGENTINAS;B1613IVA;;;;NO;-34.503835;-58.6884;BUENOS AIRES;ATM;1
BANCO DE LA NACION ARGENTINA;AV. DANIEL CAZON 185;TIGRE;B1648EWB;;;;NO;-34.433277;-58.567856;BUENOS AIRES;ATM;1
BANCO DE LA PROVINCIA DE BUENOS AIRES;COMODORO RIVADAVIA 115;LOS POLVORINES;B1613FUC;11;46600221 int 11544;;NO;-34.520663;-58.71646;BUENOS AIRES;ATM;1
HSBC BANK ARGENTINA S.A.;SAN MARTIN 1225;CABA ZONA NORTE;C1005AAE;11;43202800;;NO;-34.593224;-58.837356;CABA;ATM;1
BANCO BBVA ARGENTINA S.A.;CONSTITUCION 1;SAN FERNANDO;B1646CXA;;;;NO;-34.434322;-58.565235;BUENOS AIRES;ATM;1
BANCO BBVA ARGENTINA S.A.;CONSTITUCION 1;SAN FERNANDO;B1646CXA;11;43416482;;NO;-34.434322;-58.565235;BUENOS AIRES;ATM;1
BANCO BBVA ARGENTINA S.A.;CONSTITUCION 1;SAN FERNANDO;B1646CXA;11;43416482;;SI;-34.434322;-58.565235;BUENOS AIRES;Sucursal;0
BANCO DE LA PROVINCIA DE BUENOS AIRES;EVA PERÓN 3436;VILLA DE MAYO;B1614CMD;11;46600221;;NO;-34.503015;-58.682031;BUENOS AIRES;ATM;1
